date,open,high,low,close
2025-02-02 09:00:00,157399000.0,157925000.0,152477000.0,154000000.0
2025-02-01 09:00:00,156580000.0,158090000.0,155888000.0,157330000.0
2025-01-31 09:00:00,158182000.0,159669000.0,155600000.0,156580000.0
2025-01-30 09:00:00,158859000.0,160559000.0,157860000.0,158139000.0
2025-01-29 09:00:00,155919000.0,159455000.0,155765000.0,158859000.0
2025-01-28 09:00:00,154919000.0,156658000.0,153782000.0,155919000.0
2025-01-27 09:00:00,156100000.0,157075000.0,151260000.0,154919000.0
2025-01-26 09:00:00,157200000.0,157933000.0,156000000.0,156100000.0
2025-01-25 09:00:00,157170000.0,157832000.0,156889000.0,157200000.0
2025-01-24 09:00:00,155112000.0,159000000.0,154000000.0,157146000.0
2025-01-23 09:00:00,154999000.0,158920000.0,152000000.0,155112000.0
2025-01-22 09:00:00,157571000.0,157791000.0,154486000.0,154999000.0
2025-01-21 09:00:00,153225000.0,158490000.0,151038000.0,157571000.0
2025-01-20 09:00:00,154000000.0,163325000.0,151518000.0,153225000.0
2025-01-19 09:00:00,155720000.0,159999000.0,150903000.0,154000000.0
2025-01-18 09:00:00,152434000.0,156530000.0,151533000.0,155801000.0
2025-01-17 09:00:00,146750000.0,155509000.0,146661000.0,152345000.0
2025-01-16 09:00:00,147309000.0,147804000.0,144102000.0,146670000.0
2025-01-15 09:00:00,143546000.0,147724000.0,142997000.0,147309000.0
2025-01-14 09:00:00,142108000.0,144999000.0,141684000.0,143501000.0
2025-01-13 09:00:00,142074000.0,143500000.0,137500000.0,142108000.0
2025-01-12 09:00:00,141768000.0,143245000.0,141002000.0,142086000.0
2025-01-11 09:00:00,142614000.0,142617000.0,141175000.0,141771000.0
2025-01-10 09:00:00,139748000.0,143886000.0,139687000.0,142457000.0
2025-01-09 09:00:00,142375000.0,142776000.0,138810000.0,139740000.0
2025-01-08 09:00:00,144789000.0,145161000.0,140919000.0,142368000.0
2025-01-07 09:00:00,150255000.0,151000000.0,143500000.0,144789000.0
2025-01-06 09:00:00,144731000.0,150300000.0,144481000.0,150264000.0
2025-01-05 09:00:00,144767000.0,145357000.0,143513000.0,144700000.0
2025-01-04 09:00:00,144653000.0,145500000.0,144073000.0,144745000.0
2025-01-03 09:00:00,143848000.0,145755000.0,142619000.0,144655000.0
2025-01-02 09:00:00,141322000.0,144826000.0,140920000.0,143848000.0
2025-01-01 09:00:00,139394000.0,141631000.0,139000000.0,141320000.0
2024-12-31 09:00:00,137865000.0,143483000.0,136032000.0,139257000.0
2024-12-30 09:00:00,139831000.0,140680000.0,135971000.0,137892000.0
2024-12-29 09:00:00,142306000.0,142380000.0,138600000.0,139735000.0
2024-12-28 09:00:00,142107000.0,143000000.0,141487000.0,142302000.0
2024-12-27 09:00:00,144016000.0,146117000.0,141466000.0,142111000.0
2024-12-26 09:00:00,148216000.0,149000000.0,143175000.0,144076000.0
2024-12-25 09:00:00,146832000.0,148566000.0,145395000.0,148081000.0
2024-12-24 09:00:00,142901000.0,148148000.0,141000000.0,146831000.0
2024-12-23 09:00:00,144802000.0,146200000.0,140487000.0,142901000.0
2024-12-22 09:00:00,147836000.0,147950000.0,143850000.0,144800000.0
2024-12-21 09:00:00,148138000.0,149700000.0,145249000.0,147830000.0
2024-12-20 09:00:00,147474000.0,148460000.0,139800000.0,148138000.0
2024-12-19 09:00:00,147753000.0,153299000.0,145000000.0,147474000.0
2024-12-18 09:00:00,155222000.0,155949000.0,147189000.0,147754000.0
2024-12-17 09:00:00,153403000.0,157198000.0,152885000.0,155223000.0
2024-12-16 09:00:00,149243000.0,154924000.0,149016000.0,153403000.0
2024-12-15 09:00:00,145927000.0,150000000.0,145684000.0,149243000.0
2024-12-14 09:00:00,144432000.0,146051000.0,143973000.0,145927000.0
2024-12-13 09:00:00,142780000.0,144865000.0,142001000.0,144402000.0
2024-12-12 09:00:00,143111000.0,145000000.0,142000000.0,142757000.0
2024-12-11 09:00:00,138205000.0,144276000.0,136500000.0,143111000.0
2024-12-10 09:00:00,138934000.0,140000000.0,135490000.0,138205000.0
2024-12-09 09:00:00,141056000.0,141399000.0,135900000.0,138864000.0
2024-12-08 09:00:00,138970000.0,141400000.0,138620000.0,141005000.0
2024-12-07 09:00:00,139402000.0,140411000.0,137698000.0,138960000.0
2024-12-06 09:00:00,137501000.0,141502000.0,136000000.0,139340000.0
2024-12-05 09:00:00,138765000.0,146100000.0,134000000.0,137501000.0
2024-12-04 09:00:00,133720000.0,139920000.0,133499000.0,138760000.0
2024-12-03 09:00:00,133523000.0,134680000.0,88266000.0,133700000.0
2024-12-02 09:00:00,133802000.0,135800000.0,132260000.0,133535000.0
2024-12-01 09:00:00,133722000.0,135199000.0,133297000.0,133802000.0
2024-11-30 09:00:00,134542000.0,134809000.0,133600000.0,133701000.0
